"model","mtry","mean_rmse","SEM","train_rmse","train_R2","test_rmse","test_R2"
"random_lag20",3,0.213742742012604,0.0023909786455992,0.0918977204458252,0.976860644926903,0.301583623022274,0.667906517993365
"random_lag20",3,0.226894458889177,0.00288188788874212,0.0975595761303331,0.977219105858103,0.310740201793286,0.654274357049481
"random_lag20",3,0.213070721235386,0.00392472714887993,0.0915834740971418,0.976259524988834,0.307820421185222,0.556765934731756
"random_lag20",4,0.228253074443411,0.00245861959977086,0.0960721255107647,0.977011205193932,0.3248972152355,0.581446476375034
"random_lag20",3,0.209762443907554,0.00157082033820628,0.090203029807495,0.974904081162061,0.37698150221909,0.547172257314007
