"model","mtry","mean_rmse","SEM","train_rmse","train_R2","test_rmse","test_R2"
"random_lag10",5,0.21702032134501,0.00235362428948926,0.0902023839525323,0.977534477607987,0.270340374266314,0.734752939518021
"random_lag10",4,0.234132620368334,0.00293436414182736,0.0992233113819257,0.976399394786917,0.295947533177728,0.678427001882186
"random_lag10",6,0.216895373795786,0.0038454991919951,0.0897459897978649,0.976854819809032,0.302081492068266,0.548141849851453
"random_lag10",5,0.23758910945312,0.00190539792477164,0.0987729878842423,0.97572551280141,0.329819909589504,0.602311174637276
"random_lag10",5,0.210984086705275,0.00202068988042131,0.0880220236669124,0.97574128083493,0.355984271825303,0.5617255769446
