"model","mtry","mean_rmse","SEM","train_rmse","train_R2","test_rmse","test_R2"
"random_lag5",6,0.229601978569728,0.00214935265232216,0.0954127226508597,0.97499454069317,0.264047171884843,0.755746245037406
"random_lag5",6,0.24525987991789,0.00237208653894043,0.101579442337981,0.975160873571395,0.299314472732017,0.67080028049879
"random_lag5",6,0.227414984992145,0.00268179126713943,0.0945159357744291,0.974598168340197,0.293324142239602,0.561071792124979
"random_lag5",5,0.249235571201323,0.00147795603775258,0.103937011420128,0.973405868822752,0.294483124659021,0.665034601039162
"random_lag5",5,0.217656325221182,0.00168105705111035,0.0907874177535122,0.974390102272903,0.381649705286796,0.538910154606216
