"mtry",".metric",".estimator",".estimate",".config","cluster","fold","train_n","test_n"
5,"rmse","standard",0.392696796151332,"Preprocessor1_Model5",2,1,9280,4030
6,"rmse","standard",0.393530320174835,"Preprocessor1_Model6",2,1,9280,4030
1,"rmse","standard",0.334998264002648,"Preprocessor1_Model1",2,2,11222,1773
2,"rmse","standard",0.30285768124952,"Preprocessor1_Model2",2,2,11222,1773
3,"rmse","standard",0.298162927605321,"Preprocessor1_Model3",2,2,11222,1773
4,"rmse","standard",0.296950653859279,"Preprocessor1_Model4",2,2,11222,1773
5,"rmse","standard",0.297338048475546,"Preprocessor1_Model5",2,2,11222,1773
6,"rmse","standard",0.297626461282368,"Preprocessor1_Model6",2,2,11222,1773
1,"rmse","standard",0.316438276088781,"Preprocessor1_Model1",2,3,7745,5537
2,"rmse","standard",0.286336188448034,"Preprocessor1_Model2",2,3,7745,5537
3,"rmse","standard",0.277841262672745,"Preprocessor1_Model3",2,3,7745,5537
4,"rmse","standard",0.275656740675629,"Preprocessor1_Model4",2,3,7745,5537
5,"rmse","standard",0.274513529205587,"Preprocessor1_Model5",2,3,7745,5537
6,"rmse","standard",0.275638680733736,"Preprocessor1_Model6",2,3,7745,5537
1,"rmse","standard",0.487149341564823,"Preprocessor1_Model1",2,4,11710,1605
2,"rmse","standard",0.430273098828349,"Preprocessor1_Model2",2,4,11710,1605
3,"rmse","standard",0.412185514969367,"Preprocessor1_Model3",2,4,11710,1605
4,"rmse","standard",0.403350978837651,"Preprocessor1_Model4",2,4,11710,1605
5,"rmse","standard",0.400355270137784,"Preprocessor1_Model5",2,4,11710,1605
6,"rmse","standard",0.397674139823619,"Preprocessor1_Model6",2,4,11710,1605
1,"rmse","standard",0.415294149729991,"Preprocessor1_Model1",2,5,12864,495
2,"rmse","standard",0.355528097130324,"Preprocessor1_Model2",2,5,12864,495
3,"rmse","standard",0.333728926282534,"Preprocessor1_Model3",2,5,12864,495
4,"rmse","standard",0.327598793198769,"Preprocessor1_Model4",2,5,12864,495
5,"rmse","standard",0.323645533676607,"Preprocessor1_Model5",2,5,12864,495
6,"rmse","standard",0.322352232606608,"Preprocessor1_Model6",2,5,12864,495
1,"rmse","standard",0.431409327813865,"Preprocessor1_Model1",3,1,15356,990
2,"rmse","standard",0.40125684514703,"Preprocessor1_Model2",3,1,15356,990
3,"rmse","standard",0.392628738244127,"Preprocessor1_Model3",3,1,15356,990
4,"rmse","standard",0.388216715970221,"Preprocessor1_Model4",3,1,15356,990
5,"rmse","standard",0.386122399252074,"Preprocessor1_Model5",3,1,15356,990
6,"rmse","standard",0.384852271918464,"Preprocessor1_Model6",3,1,15356,990
1,"rmse","standard",0.525947404151963,"Preprocessor1_Model1",3,2,15340,1110
2,"rmse","standard",0.445118740130304,"Preprocessor1_Model2",3,2,15340,1110
3,"rmse","standard",0.412033332021842,"Preprocessor1_Model3",3,2,15340,1110
4,"rmse","standard",0.39550645855484,"Preprocessor1_Model4",3,2,15340,1110
5,"rmse","standard",0.385092347175459,"Preprocessor1_Model5",3,2,15340,1110
6,"rmse","standard",0.379297099085279,"Preprocessor1_Model6",3,2,15340,1110
1,"rmse","standard",0.294279347032952,"Preprocessor1_Model1",3,3,12844,3618
2,"rmse","standard",0.273475427028958,"Preprocessor1_Model2",3,3,12844,3618
3,"rmse","standard",0.268583526573636,"Preprocessor1_Model3",3,3,12844,3618
4,"rmse","standard",0.266630579666535,"Preprocessor1_Model4",3,3,12844,3618
5,"rmse","standard",0.265119325470566,"Preprocessor1_Model5",3,3,12844,3618
6,"rmse","standard",0.266037821078795,"Preprocessor1_Model6",3,3,12844,3618
1,"rmse","standard",0.312415938017967,"Preprocessor1_Model1",3,4,7483,8755
2,"rmse","standard",0.295530142270644,"Preprocessor1_Model2",3,4,7483,8755
3,"rmse","standard",0.287118817023762,"Preprocessor1_Model3",3,4,7483,8755
4,"rmse","standard",0.283756300399453,"Preprocessor1_Model4",3,4,7483,8755
5,"rmse","standard",0.281138684230329,"Preprocessor1_Model5",3,4,7483,8755
6,"rmse","standard",0.278107728286084,"Preprocessor1_Model6",3,4,7483,8755
1,"rmse","standard",0.335916411600393,"Preprocessor1_Model1",3,5,14197,2045
2,"rmse","standard",0.317974916276783,"Preprocessor1_Model2",3,5,14197,2045
3,"rmse","standard",0.31317007979671,"Preprocessor1_Model3",3,5,14197,2045
4,"rmse","standard",0.311494290272733,"Preprocessor1_Model4",3,5,14197,2045
5,"rmse","standard",0.312486493582364,"Preprocessor1_Model5",3,5,14197,2045
6,"rmse","standard",0.313894542871349,"Preprocessor1_Model6",3,5,14197,2045
1,"rmse","standard",0.305436811322816,"Preprocessor1_Model1",4,1,8986,1115
2,"rmse","standard",0.301743274035127,"Preprocessor1_Model2",4,1,8986,1115
3,"rmse","standard",0.306277090472692,"Preprocessor1_Model3",4,1,8986,1115
4,"rmse","standard",0.31027238342455,"Preprocessor1_Model4",4,1,8986,1115
5,"rmse","standard",0.31465920314748,"Preprocessor1_Model5",4,1,8986,1115
6,"rmse","standard",0.318839562997147,"Preprocessor1_Model6",4,1,8986,1115
1,"rmse","standard",0.319030352228082,"Preprocessor1_Model1",4,2,7893,1765
2,"rmse","standard",0.298727491120117,"Preprocessor1_Model2",4,2,7893,1765
3,"rmse","standard",0.294960505360259,"Preprocessor1_Model3",4,2,7893,1765
4,"rmse","standard",0.294635939735375,"Preprocessor1_Model4",4,2,7893,1765
5,"rmse","standard",0.293925880918266,"Preprocessor1_Model5",4,2,7893,1765
6,"rmse","standard",0.293695010190822,"Preprocessor1_Model6",4,2,7893,1765
1,"rmse","standard",0.565245171210061,"Preprocessor1_Model1",4,3,4464,5463
2,"rmse","standard",0.496686462468848,"Preprocessor1_Model2",4,3,4464,5463
3,"rmse","standard",0.464965899794415,"Preprocessor1_Model3",4,3,4464,5463
4,"rmse","standard",0.450028105101646,"Preprocessor1_Model4",4,3,4464,5463
5,"rmse","standard",0.443130397276529,"Preprocessor1_Model5",4,3,4464,5463
6,"rmse","standard",0.43366379834241,"Preprocessor1_Model6",4,3,4464,5463
1,"rmse","standard",0.444645022317027,"Preprocessor1_Model1",4,4,8763,1263
2,"rmse","standard",0.396578493081629,"Preprocessor1_Model2",4,4,8763,1263
3,"rmse","standard",0.379790075402918,"Preprocessor1_Model3",4,4,8763,1263
4,"rmse","standard",0.372286523710043,"Preprocessor1_Model4",4,4,8763,1263
5,"rmse","standard",0.370442217623938,"Preprocessor1_Model5",4,4,8763,1263
6,"rmse","standard",0.36840225411027,"Preprocessor1_Model6",4,4,8763,1263
1,"rmse","standard",0.400166454920602,"Preprocessor1_Model1",4,5,9525,495
2,"rmse","standard",0.347570771304602,"Preprocessor1_Model2",4,5,9525,495
3,"rmse","standard",0.326973498680427,"Preprocessor1_Model3",4,5,9525,495
4,"rmse","standard",0.320048102459795,"Preprocessor1_Model4",4,5,9525,495
5,"rmse","standard",0.317172643826546,"Preprocessor1_Model5",4,5,9525,495
6,"rmse","standard",0.316003133440181,"Preprocessor1_Model6",4,5,9525,495
1,"rmse","standard",0.299045767141705,"Preprocessor1_Model1",5,1,8971,8733
2,"rmse","standard",0.282570226434541,"Preprocessor1_Model2",5,1,8971,8733
3,"rmse","standard",0.276782324193368,"Preprocessor1_Model3",5,1,8971,8733
4,"rmse","standard",0.275473381010352,"Preprocessor1_Model4",5,1,8971,8733
5,"rmse","standard",0.275821435417093,"Preprocessor1_Model5",5,1,8971,8733
6,"rmse","standard",0.272622499439558,"Preprocessor1_Model6",5,1,8971,8733
1,"rmse","standard",0.368995803972909,"Preprocessor1_Model1",5,2,15716,1678
2,"rmse","standard",0.32309082476753,"Preprocessor1_Model2",5,2,15716,1678
3,"rmse","standard",0.312645673284481,"Preprocessor1_Model3",5,2,15716,1678
4,"rmse","standard",0.309508336303142,"Preprocessor1_Model4",5,2,15716,1678
5,"rmse","standard",0.307532709766153,"Preprocessor1_Model5",5,2,15716,1678
6,"rmse","standard",0.307582355729327,"Preprocessor1_Model6",5,2,15716,1678
1,"rmse","standard",0.302409787655608,"Preprocessor1_Model1",5,3,12825,4878
2,"rmse","standard",0.279803859751822,"Preprocessor1_Model2",5,3,12825,4878
3,"rmse","standard",0.269305829339232,"Preprocessor1_Model3",5,3,12825,4878
4,"rmse","standard",0.265570203166439,"Preprocessor1_Model4",5,3,12825,4878
5,"rmse","standard",0.262660757673615,"Preprocessor1_Model5",5,3,12825,4878
6,"rmse","standard",0.263248999002192,"Preprocessor1_Model6",5,3,12825,4878
1,"rmse","standard",0.325034671322759,"Preprocessor1_Model1",5,4,15486,2047
2,"rmse","standard",0.305611104777283,"Preprocessor1_Model2",5,4,15486,2047
3,"rmse","standard",0.300388536842869,"Preprocessor1_Model3",5,4,15486,2047
4,"rmse","standard",0.299393238217702,"Preprocessor1_Model4",5,4,15486,2047
5,"rmse","standard",0.29860950475971,"Preprocessor1_Model5",5,4,15486,2047
6,"rmse","standard",0.299588112621236,"Preprocessor1_Model6",5,4,15486,2047
1,"rmse","standard",0.420206251033235,"Preprocessor1_Model1",5,5,17300,479
2,"rmse","standard",0.343685029391748,"Preprocessor1_Model2",5,5,17300,479
3,"rmse","standard",0.319181538775433,"Preprocessor1_Model3",5,5,17300,479
4,"rmse","standard",0.308256697972473,"Preprocessor1_Model4",5,5,17300,479
5,"rmse","standard",0.30368316539189,"Preprocessor1_Model5",5,5,17300,479
6,"rmse","standard",0.301912693968857,"Preprocessor1_Model6",5,5,17300,479
