"mtry",".metric",".estimator",".estimate",".config","cluster","fold","train_n","test_n"
6,"rmse","standard",0.269399804846987,"Preprocessor1_Model6",3,3,12844,3618
1,"rmse","standard",0.31029199497836,"Preprocessor1_Model1",3,4,7483,8755
2,"rmse","standard",0.291659696485853,"Preprocessor1_Model2",3,4,7483,8755
3,"rmse","standard",0.284069323382075,"Preprocessor1_Model3",3,4,7483,8755
4,"rmse","standard",0.282474024348438,"Preprocessor1_Model4",3,4,7483,8755
5,"rmse","standard",0.281251665833456,"Preprocessor1_Model5",3,4,7483,8755
6,"rmse","standard",0.280602944777084,"Preprocessor1_Model6",3,4,7483,8755
1,"rmse","standard",0.335697246291514,"Preprocessor1_Model1",3,5,14197,2045
2,"rmse","standard",0.314845985673729,"Preprocessor1_Model2",3,5,14197,2045
3,"rmse","standard",0.309394520122195,"Preprocessor1_Model3",3,5,14197,2045
4,"rmse","standard",0.308712061234109,"Preprocessor1_Model4",3,5,14197,2045
5,"rmse","standard",0.310111776207119,"Preprocessor1_Model5",3,5,14197,2045
6,"rmse","standard",0.313293918810848,"Preprocessor1_Model6",3,5,14197,2045
1,"rmse","standard",0.300634222937543,"Preprocessor1_Model1",4,1,8986,1115
2,"rmse","standard",0.29495255024851,"Preprocessor1_Model2",4,1,8986,1115
3,"rmse","standard",0.29683060631712,"Preprocessor1_Model3",4,1,8986,1115
4,"rmse","standard",0.297977185132609,"Preprocessor1_Model4",4,1,8986,1115
5,"rmse","standard",0.298731886485169,"Preprocessor1_Model5",4,1,8986,1115
6,"rmse","standard",0.299443279166546,"Preprocessor1_Model6",4,1,8986,1115
1,"rmse","standard",0.327744445984355,"Preprocessor1_Model1",4,2,7893,1765
2,"rmse","standard",0.305495142003145,"Preprocessor1_Model2",4,2,7893,1765
3,"rmse","standard",0.301026038362689,"Preprocessor1_Model3",4,2,7893,1765
4,"rmse","standard",0.300178785051741,"Preprocessor1_Model4",4,2,7893,1765
5,"rmse","standard",0.300553093974227,"Preprocessor1_Model5",4,2,7893,1765
6,"rmse","standard",0.302122441074892,"Preprocessor1_Model6",4,2,7893,1765
1,"rmse","standard",0.557438084772584,"Preprocessor1_Model1",4,3,4464,5463
2,"rmse","standard",0.489725771066733,"Preprocessor1_Model2",4,3,4464,5463
3,"rmse","standard",0.459394750491182,"Preprocessor1_Model3",4,3,4464,5463
4,"rmse","standard",0.445348471345087,"Preprocessor1_Model4",4,3,4464,5463
5,"rmse","standard",0.434115415204652,"Preprocessor1_Model5",4,3,4464,5463
6,"rmse","standard",0.429649536678202,"Preprocessor1_Model6",4,3,4464,5463
1,"rmse","standard",0.462014177251696,"Preprocessor1_Model1",4,4,8763,1263
2,"rmse","standard",0.411634227484572,"Preprocessor1_Model2",4,4,8763,1263
3,"rmse","standard",0.394520236511893,"Preprocessor1_Model3",4,4,8763,1263
4,"rmse","standard",0.387987446677963,"Preprocessor1_Model4",4,4,8763,1263
5,"rmse","standard",0.385277219527337,"Preprocessor1_Model5",4,4,8763,1263
6,"rmse","standard",0.383444371570003,"Preprocessor1_Model6",4,4,8763,1263
1,"rmse","standard",0.437335672164136,"Preprocessor1_Model1",4,5,9525,495
2,"rmse","standard",0.372996432797437,"Preprocessor1_Model2",4,5,9525,495
3,"rmse","standard",0.350783829842633,"Preprocessor1_Model3",4,5,9525,495
4,"rmse","standard",0.341360540334498,"Preprocessor1_Model4",4,5,9525,495
5,"rmse","standard",0.336064045481778,"Preprocessor1_Model5",4,5,9525,495
6,"rmse","standard",0.333051780631472,"Preprocessor1_Model6",4,5,9525,495
1,"rmse","standard",0.304338201232731,"Preprocessor1_Model1",5,1,8971,8733
