"model","mtry","mean_rmse","SEM","train_rmse","train_R2","test_rmse","test_R2"
"spatial_lag5",5,0.338720410089103,0.0196855009718459,0.0963172561198207,0.974681815758013,0.263857486201736,0.755994695425988
"spatial_lag5",6,0.337364366924233,0.0249062328233158,0.101579442337981,0.975160873571395,0.299314472732017,0.67080028049879
"spatial_lag5",6,0.324437892647994,0.0248270462068756,0.0945159357744291,0.974598168340197,0.293324142239602,0.561071792124979
"spatial_lag5",6,0.346120751816166,0.0250599709941632,0.103067639785958,0.973659591954753,0.294011626685413,0.665660075458733
"spatial_lag5",6,0.288990932152234,0.00881897359314463,0.0901019348895443,0.974566378486322,0.37942990858058,0.539637940704092
