cluster,fold,mtry,rmse,train_n,test_n
5,1,25,2.9668608672467185,240,25
5,1,32,2.946230235402515,240,25
5,2,1,2.9170474164812603,241,19
5,2,7,2.2253238023404895,241,19
5,2,13,2.190710143694095,241,19
5,2,19,2.292753988340793,241,19
5,2,25,2.2824566360093606,241,19
5,2,32,2.16746323030792,241,19
5,3,1,3.18209081126091,246,18
5,3,7,2.9958101630072873,246,18
5,3,13,2.7944861615728662,246,18
5,3,19,2.963249718261657,246,18
5,3,25,2.9903950200786307,246,18
5,3,32,3.049717606781171,246,18
5,4,1,4.201983973160975,201,57
5,4,7,3.501378014163873,201,57
5,4,13,3.582706055924474,201,57
5,4,19,3.5334754980668257,201,57
5,4,25,3.4155045837187092,201,57
5,4,32,3.484570828516386,201,57
5,5,1,3.6442988756412387,216,38
5,5,7,3.392413768985151,216,38
5,5,13,3.3655423110352407,216,38
5,5,19,3.5146018976849316,216,38
5,5,25,3.4890894444418836,216,38
5,5,32,3.5479518187110037,216,38
5,6,1,2.5754134971015055,223,38
5,6,7,2.334449568787154,223,38
5,6,13,2.4638360240529535,223,38
5,6,19,2.441469246656293,223,38
5,6,25,2.5818343209411174,223,38
5,6,32,2.6827008919723947,223,38
5,7,1,4.079848138922178,258,12
5,7,7,3.53878007982036,258,12
5,7,13,3.2458009291493326,258,12
5,7,19,3.1068725518330127,258,12
5,7,25,3.1796744678766493,258,12
5,7,32,2.89560615401451,258,12
5,8,1,2.7157188028599117,230,29
5,8,7,2.2806294175829667,230,29
5,8,13,2.3127619607077055,230,29
5,8,19,2.306660473348942,230,29
5,8,25,2.276294563312385,230,29
5,8,32,2.266129017768502,230,29
5,9,1,3.4681640192305867,260,7
5,9,7,3.2848218821030173,260,7
5,9,13,3.565396411140196,260,7
5,9,19,3.6663831315266147,260,7
5,9,25,3.8477466847494113,260,7
5,9,32,3.785986408359866,260,7
6,0,1,4.348804701294374,263,12
6,0,7,3.5776166115399577,263,12
6,0,13,3.8191797727609904,263,12
6,0,19,3.4059245110542276,263,12
6,0,25,3.702962273864893,263,12
6,0,32,3.612482087729512,263,12
6,1,1,3.1678846344087495,241,26
6,1,7,3.128438499106601,241,26
6,1,13,3.0828425435726676,241,26
6,1,19,3.176616989636336,241,26
6,1,25,3.212162206844,241,26
6,1,32,3.183474156604582,241,26
6,2,1,4.0999794603738895,181,82
6,2,7,3.513122485315486,181,82
6,2,13,3.4101153869684526,181,82
6,2,19,3.469895642382404,181,82
6,2,25,3.325616053583697,181,82
6,2,32,3.3602572426570574,181,82
6,3,1,3.221493961399483,237,27
6,3,7,2.826035060790088,237,27
6,3,13,2.8273675021514677,237,27
6,3,19,2.774811467536195,237,27
6,3,25,2.8504789536471202,237,27
6,3,32,2.85668751956606,237,27
6,4,1,4.40240064308352,253,18
6,4,7,4.350086474300121,253,18
6,4,13,4.383095854023223,253,18
6,4,19,4.462690910637765,253,18
6,4,25,4.403658318060366,253,18
6,4,32,4.562643969661553,253,18
6,5,1,2.753762950476923,233,31
6,5,7,2.432600305858844,233,31
6,5,13,2.4814262327761667,233,31
6,5,19,2.384969684395147,233,31
6,5,25,2.4318039197005517,233,31
6,5,32,2.464186314371432,233,31
6,6,1,2.973349783288843,235,37
6,6,7,2.5056356292878617,235,37
6,6,13,2.720363883996289,235,37
6,6,19,2.754020085747871,235,37
6,6,25,2.761226701784676,235,37
6,6,32,2.840354331198275,235,37
6,7,1,2.8199373980640066,259,10
6,7,7,2.7757810416169284,259,10
6,7,13,2.481471603706147,259,10
6,7,19,2.5111898032605984,259,10
6,7,25,2.756763272027537,259,10
6,7,32,2.7705468909585274,259,10
6,8,1,2.5952624263770887,250,17
6,8,7,2.769391381109708,250,17
6,8,13,2.66699973874588,250,17
6,8,19,2.7969112115500034,250,17
6,8,25,2.8602734530933587,250,17
6,8,32,2.762004601627546,250,17
6,9,1,3.459174859474583,241,19
6,9,7,3.3878665397344925,241,19
6,9,13,3.3856771375123205,241,19
6,9,19,3.4019770077195663,241,19
6,9,25,3.5114817987042923,241,19
6,9,32,3.5172191599255402,241,19
7,0,1,3.205254490108954,242,33
7,0,7,3.344188234878985,242,33
7,0,13,3.1923805893996704,242,33
7,0,19,3.299677407556594,242,33
7,0,25,3.2309336537367206,242,33
7,0,32,3.3772602320744456,242,33
7,1,1,3.0941091140492873,252,28
7,1,7,2.8956925966486415,252,28
7,1,13,2.964670496145272,252,28
7,1,19,2.843593930725186,252,28
7,1,25,2.798059529898738,252,28
7,1,32,2.8155739497988135,252,28
7,2,1,2.9496782666854497,255,23
7,2,7,2.4018387113245936,255,23
7,2,13,2.3991135310323677,255,23
7,2,19,2.444264538803483,255,23
7,2,25,2.3982334455032572,255,23
7,2,32,2.4090847310346617,255,23
7,3,1,3.0307887078558657,264,18
7,3,7,2.8093081551434618,264,18
7,3,13,2.8585283600132474,264,18
7,3,19,2.9444235058270185,264,18
7,3,25,2.815226314368188,264,18
7,3,32,2.945610252750881,264,18
7,4,1,2.999661570278705,254,29
7,4,7,2.7865201819622287,254,29
7,4,13,2.7355198656776896,254,29
7,4,19,2.7642297560329374,254,29
7,4,25,2.7699597371653693,254,29
7,4,32,2.7749999271202266,254,29
7,5,1,3.05469180548324,234,37
7,5,7,2.9162808440926256,234,37
7,5,13,2.8391879531854687,234,37
7,5,19,2.765383067546031,234,37
7,5,25,2.8869922089129916,234,37
7,5,32,2.906947320946277,234,37
7,6,1,4.244760036461761,261,21
7,6,7,4.1158149675541695,261,21
7,6,13,4.163855398545918,261,21
7,6,19,4.064734348960461,261,21
7,6,25,4.139388033962784,261,21
7,6,32,4.130096889616401,261,21
7,7,1,2.9403715763414286,249,23
7,7,7,2.8460908447415716,249,23
7,7,13,2.861285062694738,249,23
7,7,19,2.8834022201287715,249,23
7,7,25,2.907505486704616,249,23
7,7,32,2.9850787025528924,249,23
7,8,1,3.7706282728873246,199,74
7,8,7,3.3693143330052355,199,74
7,8,13,3.6151174370293178,199,74
7,8,19,3.4723653946631243,199,74
7,8,25,3.5543969691720427,199,74
7,8,32,3.729160272008198,199,74
7,9,1,2.677602758687946,278,6
7,9,7,2.220919784308578,278,6
7,9,13,2.091093468738282,278,6
7,9,19,2.257439180059269,278,6
7,9,25,2.6003253600911695,278,6
7,9,32,2.532335767297313,278,6
8,0,1,4.016425981786128,184,60
8,0,7,3.620711062116567,184,60
8,0,13,3.4152169831505512,184,60
8,0,19,3.391189293817138,184,60
8,0,25,3.358901894518499,184,60
8,0,32,3.395566318991085,184,60
8,1,1,3.2596600268179445,236,23
8,1,7,2.767716469834171,236,23
8,1,13,2.845105164022559,236,23
8,1,19,3.0513808794223585,236,23
8,1,25,3.0594947062205082,236,23
8,1,32,3.17376147496941,236,23
8,2,1,4.183469441663625,249,15
8,2,7,3.1497676317468244,249,15
8,2,13,3.3290257780117516,249,15
8,2,19,3.327141313199666,249,15
8,2,25,3.364774880533125,249,15
8,2,32,3.4787264509683276,249,15
8,3,1,2.262710024874307,234,21
8,3,7,2.6250910548380104,234,21
8,3,13,2.82917513496174,234,21
8,3,19,2.6868930146883403,234,21
8,3,25,2.7803387101814345,234,21
8,3,32,2.858440269331048,234,21
8,4,1,3.023339476266269,222,32
8,4,7,2.7125468902053047,222,32
8,4,13,2.837399539300907,222,32
8,4,19,2.8477145866795546,222,32
8,4,25,2.872151320112679,222,32
8,4,32,2.896486434080522,222,32
8,5,1,2.8807589027397382,234,21
8,5,7,2.1717015608788874,234,21
8,5,13,1.9861101397311482,234,21
8,5,19,2.094253399299182,234,21
8,5,25,2.099394045455792,234,21
8,5,32,2.0467167014979055,234,21
8,6,1,2.6016073612047976,250,16
8,6,7,2.7020700181758777,250,16
8,6,13,2.602070142573986,250,16
8,6,19,2.542395962350283,250,16
8,6,25,2.4702773284340003,250,16
8,6,32,2.60453176214076,250,16
8,7,1,2.8671577448755725,233,25
8,7,7,2.8363495054030268,233,25
8,7,13,2.7736774163554103,233,25
8,7,19,2.806832008653178,233,25
8,7,25,2.7943570378174627,233,25
8,7,32,2.8300484219179074,233,25
8,8,1,4.564162475301722,241,21
8,8,7,4.279972797143183,241,21
8,8,13,4.457914551884626,241,21
8,8,19,4.321676572868012,241,21
8,8,25,4.38321898206807,241,21
8,8,32,4.439210673617768,241,21
8,9,1,3.6042291090962975,220,35
8,9,7,3.5036427730088535,220,35
8,9,13,3.4520638299015127,220,35
8,9,19,3.551967492933618,220,35
8,9,25,3.5084411597500926,220,35
8,9,32,3.574241304788626,220,35
9,0,1,4.2816629593535405,241,12
9,0,7,3.3354700515819387,241,12
9,0,13,3.2397150322212007,241,12
9,0,19,3.201150747908206,241,12
9,0,25,3.278745692334191,241,12
9,0,32,3.418320992582948,241,12
9,1,1,4.225867429268578,166,81
9,1,7,3.805348402877716,166,81
9,1,13,3.932491953308932,166,81
9,1,19,3.919459021250168,166,81
9,1,25,3.8586192819564866,166,81
9,1,32,3.843185670206295,166,81
9,2,1,2.585842391064953,214,35
9,2,7,2.444297835663363,214,35
9,2,13,2.524680930731649,214,35
9,2,19,2.5829060980663976,214,35
9,2,25,2.6493691116943374,214,35
9,2,32,2.6767527823839155,214,35
9,3,1,3.021907534303837,231,17
9,3,7,2.9514710074210613,231,17
9,3,13,3.0977063773056366,231,17
9,3,19,3.109263761823408,231,17
9,3,25,3.1032301267246942,231,17
9,3,32,3.0671517785954387,231,17
9,4,1,2.6593313979665156,228,19
9,4,7,2.2130023835219177,228,19
9,4,13,2.1720658657745995,228,19
9,4,19,2.1416358980928534,228,19
9,4,25,2.291089736003606,228,19
9,4,32,2.1489470921213494,228,19
9,5,1,2.9912404088159215,235,18
9,5,7,2.398030493041222,235,18
9,5,13,2.3611094346137698,235,18
9,5,19,2.433443097296046,235,18
9,5,25,2.3784392072907212,235,18
9,5,32,2.435718913380598,235,18
9,6,1,4.4259482962471015,234,19
9,6,7,4.481405175306413,234,19
9,6,13,4.308105521419381,234,19
9,6,19,4.449399239045757,234,19
9,6,25,4.4299214263555715,234,19
9,6,32,4.530203155256363,234,19
9,7,1,2.692666503730553,213,32
9,7,7,2.346175078518762,213,32
9,7,13,2.351252036216561,213,32
9,7,19,2.3750589125588015,213,32
9,7,25,2.4507115472475602,213,32
9,7,32,2.5216684085144934,213,32
9,8,1,2.867021613615975,234,17
9,8,7,2.7900231594020872,234,17
9,8,13,2.7765336218978907,234,17
9,8,19,2.746561201275686,234,17
9,8,25,2.796511700946275,234,17
9,8,32,2.835951467683972,234,17
9,9,1,3.5301901508882776,244,7
9,9,7,3.074003748254997,244,7
9,9,13,3.377039183536796,244,7
9,9,19,3.5683945101403656,244,7
9,9,25,3.8019038029838232,244,7
9,9,32,4.080541900287262,244,7
