"mtry",".metric",".estimator",".estimate",".config","cluster","fold","train_n","test_n"
6,"rmse","standard",0.222484394672638,"Preprocessor1_Model6",3,3,13214,3304
1,"rmse","standard",0.255554732014018,"Preprocessor1_Model1",3,4,13215,3303
2,"rmse","standard",0.232831445614836,"Preprocessor1_Model2",3,4,13215,3303
3,"rmse","standard",0.227380960956754,"Preprocessor1_Model3",3,4,13215,3303
4,"rmse","standard",0.2255121992335,"Preprocessor1_Model4",3,4,13215,3303
5,"rmse","standard",0.224340530614409,"Preprocessor1_Model5",3,4,13215,3303
6,"rmse","standard",0.224293864082181,"Preprocessor1_Model6",3,4,13215,3303
1,"rmse","standard",0.268195487868229,"Preprocessor1_Model1",3,5,13215,3303
2,"rmse","standard",0.244548643890465,"Preprocessor1_Model2",3,5,13215,3303
3,"rmse","standard",0.239109318347447,"Preprocessor1_Model3",3,5,13215,3303
4,"rmse","standard",0.236848595372844,"Preprocessor1_Model4",3,5,13215,3303
5,"rmse","standard",0.236895483223472,"Preprocessor1_Model5",3,5,13215,3303
6,"rmse","standard",0.236253599621751,"Preprocessor1_Model6",3,5,13215,3303
1,"rmse","standard",0.275716604114347,"Preprocessor1_Model1",4,1,8080,2021
2,"rmse","standard",0.254431697245625,"Preprocessor1_Model2",4,1,8080,2021
3,"rmse","standard",0.249105565992936,"Preprocessor1_Model3",4,1,8080,2021
4,"rmse","standard",0.248181812960526,"Preprocessor1_Model4",4,1,8080,2021
5,"rmse","standard",0.247434543473551,"Preprocessor1_Model5",4,1,8080,2021
6,"rmse","standard",0.247041155611803,"Preprocessor1_Model6",4,1,8080,2021
1,"rmse","standard",0.277270758410023,"Preprocessor1_Model1",4,2,8081,2020
2,"rmse","standard",0.252485549816868,"Preprocessor1_Model2",4,2,8081,2020
3,"rmse","standard",0.246805882786647,"Preprocessor1_Model3",4,2,8081,2020
4,"rmse","standard",0.245906387056681,"Preprocessor1_Model4",4,2,8081,2020
5,"rmse","standard",0.246146087070591,"Preprocessor1_Model5",4,2,8081,2020
6,"rmse","standard",0.246512405124856,"Preprocessor1_Model6",4,2,8081,2020
1,"rmse","standard",0.277910046515104,"Preprocessor1_Model1",4,3,8081,2020
2,"rmse","standard",0.254179982538321,"Preprocessor1_Model2",4,3,8081,2020
3,"rmse","standard",0.249488318950904,"Preprocessor1_Model3",4,3,8081,2020
4,"rmse","standard",0.247806493170794,"Preprocessor1_Model4",4,3,8081,2020
5,"rmse","standard",0.247914336636231,"Preprocessor1_Model5",4,3,8081,2020
6,"rmse","standard",0.248606915629638,"Preprocessor1_Model6",4,3,8081,2020
1,"rmse","standard",0.285082467561644,"Preprocessor1_Model1",4,4,8081,2020
2,"rmse","standard",0.260939712193839,"Preprocessor1_Model2",4,4,8081,2020
3,"rmse","standard",0.256325707192186,"Preprocessor1_Model3",4,4,8081,2020
4,"rmse","standard",0.255389303678388,"Preprocessor1_Model4",4,4,8081,2020
5,"rmse","standard",0.254561794647747,"Preprocessor1_Model5",4,4,8081,2020
6,"rmse","standard",0.25453766572924,"Preprocessor1_Model6",4,4,8081,2020
1,"rmse","standard",0.280415898624601,"Preprocessor1_Model1",4,5,8081,2020
2,"rmse","standard",0.255941663202471,"Preprocessor1_Model2",4,5,8081,2020
3,"rmse","standard",0.251345725710833,"Preprocessor1_Model3",4,5,8081,2020
4,"rmse","standard",0.250180085691784,"Preprocessor1_Model4",4,5,8081,2020
5,"rmse","standard",0.250121094178498,"Preprocessor1_Model5",4,5,8081,2020
6,"rmse","standard",0.25080346057194,"Preprocessor1_Model6",4,5,8081,2020
1,"rmse","standard",0.241152180757774,"Preprocessor1_Model1",5,1,14252,3563
2,"rmse","standard",0.220077855673084,"Preprocessor1_Model2",5,1,14252,3563
3,"rmse","standard",0.215244128733733,"Preprocessor1_Model3",5,1,14252,3563
4,"rmse","standard",0.21418656039885,"Preprocessor1_Model4",5,1,14252,3563
5,"rmse","standard",0.213693985074899,"Preprocessor1_Model5",5,1,14252,3563
6,"rmse","standard",0.213892958179266,"Preprocessor1_Model6",5,1,14252,3563
1,"rmse","standard",0.252054890520733,"Preprocessor1_Model1",5,2,14252,3563
2,"rmse","standard",0.22983007333159,"Preprocessor1_Model2",5,2,14252,3563
3,"rmse","standard",0.224116962365407,"Preprocessor1_Model3",5,2,14252,3563
4,"rmse","standard",0.222399119344268,"Preprocessor1_Model4",5,2,14252,3563
5,"rmse","standard",0.221988532124447,"Preprocessor1_Model5",5,2,14252,3563
6,"rmse","standard",0.221795663019258,"Preprocessor1_Model6",5,2,14252,3563
1,"rmse","standard",0.2468961096657,"Preprocessor1_Model1",5,3,14252,3563
2,"rmse","standard",0.222244564031885,"Preprocessor1_Model2",5,3,14252,3563
3,"rmse","standard",0.216278387447082,"Preprocessor1_Model3",5,3,14252,3563
4,"rmse","standard",0.215006012810291,"Preprocessor1_Model4",5,3,14252,3563
5,"rmse","standard",0.21372572023165,"Preprocessor1_Model5",5,3,14252,3563
6,"rmse","standard",0.213866428070666,"Preprocessor1_Model6",5,3,14252,3563
1,"rmse","standard",0.247908439345132,"Preprocessor1_Model1",5,4,14252,3563
2,"rmse","standard",0.225660727882186,"Preprocessor1_Model2",5,4,14252,3563
3,"rmse","standard",0.220604447983899,"Preprocessor1_Model3",5,4,14252,3563
4,"rmse","standard",0.219611665231091,"Preprocessor1_Model4",5,4,14252,3563
5,"rmse","standard",0.219798506533299,"Preprocessor1_Model5",5,4,14252,3563
6,"rmse","standard",0.220065580977827,"Preprocessor1_Model6",5,4,14252,3563
1,"rmse","standard",0.246809983096548,"Preprocessor1_Model1",5,5,14252,3563
2,"rmse","standard",0.225808152604265,"Preprocessor1_Model2",5,5,14252,3563
3,"rmse","standard",0.220334713254545,"Preprocessor1_Model3",5,5,14252,3563
4,"rmse","standard",0.219001926404361,"Preprocessor1_Model4",5,5,14252,3563
5,"rmse","standard",0.219074882141612,"Preprocessor1_Model5",5,5,14252,3563
6,"rmse","standard",0.218874764449344,"Preprocessor1_Model6",5,5,14252,3563
