"mtry",".metric",".estimator",".estimate",".config","cluster","fold","train_n","test_n"
6,"rmse","standard",0.271028925411675,"Preprocessor1_Model6",2,4,11710,1605
1,"rmse","standard",0.317642444271074,"Preprocessor1_Model1",2,5,12864,495
2,"rmse","standard",0.292861121673483,"Preprocessor1_Model2",2,5,12864,495
3,"rmse","standard",0.289159860755628,"Preprocessor1_Model3",2,5,12864,495
4,"rmse","standard",0.290691977190617,"Preprocessor1_Model4",2,5,12864,495
5,"rmse","standard",0.290417779534796,"Preprocessor1_Model5",2,5,12864,495
6,"rmse","standard",0.292368544430682,"Preprocessor1_Model6",2,5,12864,495
1,"rmse","standard",0.309278737173248,"Preprocessor1_Model1",3,1,15356,990
2,"rmse","standard",0.283105998620116,"Preprocessor1_Model2",3,1,15356,990
3,"rmse","standard",0.277749247616454,"Preprocessor1_Model3",3,1,15356,990
4,"rmse","standard",0.276036616254303,"Preprocessor1_Model4",3,1,15356,990
5,"rmse","standard",0.275414546835995,"Preprocessor1_Model5",3,1,15356,990
6,"rmse","standard",0.275338607336096,"Preprocessor1_Model6",3,1,15356,990
1,"rmse","standard",0.323116687225296,"Preprocessor1_Model1",3,2,15340,1110
2,"rmse","standard",0.249849778456678,"Preprocessor1_Model2",3,2,15340,1110
3,"rmse","standard",0.236455916303127,"Preprocessor1_Model3",3,2,15340,1110
4,"rmse","standard",0.236981243818461,"Preprocessor1_Model4",3,2,15340,1110
5,"rmse","standard",0.238554548223775,"Preprocessor1_Model5",3,2,15340,1110
6,"rmse","standard",0.241512923265141,"Preprocessor1_Model6",3,2,15340,1110
1,"rmse","standard",0.239928526366208,"Preprocessor1_Model1",3,3,12844,3618
2,"rmse","standard",0.230541267941749,"Preprocessor1_Model2",3,3,12844,3618
3,"rmse","standard",0.230216900452003,"Preprocessor1_Model3",3,3,12844,3618
4,"rmse","standard",0.231384220876763,"Preprocessor1_Model4",3,3,12844,3618
5,"rmse","standard",0.232475078886252,"Preprocessor1_Model5",3,3,12844,3618
6,"rmse","standard",0.233382208236027,"Preprocessor1_Model6",3,3,12844,3618
1,"rmse","standard",0.229301709496054,"Preprocessor1_Model1",3,4,7483,8755
2,"rmse","standard",0.221449592581946,"Preprocessor1_Model2",3,4,7483,8755
3,"rmse","standard",0.222277476307873,"Preprocessor1_Model3",3,4,7483,8755
4,"rmse","standard",0.223836095269557,"Preprocessor1_Model4",3,4,7483,8755
5,"rmse","standard",0.224912390992123,"Preprocessor1_Model5",3,4,7483,8755
6,"rmse","standard",0.225770581478435,"Preprocessor1_Model6",3,4,7483,8755
1,"rmse","standard",0.275372470483844,"Preprocessor1_Model1",3,5,14197,2045
2,"rmse","standard",0.265026589668735,"Preprocessor1_Model2",3,5,14197,2045
3,"rmse","standard",0.26424330110375,"Preprocessor1_Model3",3,5,14197,2045
4,"rmse","standard",0.266579350621087,"Preprocessor1_Model4",3,5,14197,2045
5,"rmse","standard",0.267871716280286,"Preprocessor1_Model5",3,5,14197,2045
6,"rmse","standard",0.269171229671557,"Preprocessor1_Model6",3,5,14197,2045
1,"rmse","standard",0.2705058128687,"Preprocessor1_Model1",4,1,8986,1115
2,"rmse","standard",0.26685529200028,"Preprocessor1_Model2",4,1,8986,1115
3,"rmse","standard",0.267131261025816,"Preprocessor1_Model3",4,1,8986,1115
4,"rmse","standard",0.269245205924109,"Preprocessor1_Model4",4,1,8986,1115
5,"rmse","standard",0.270608673702994,"Preprocessor1_Model5",4,1,8986,1115
6,"rmse","standard",0.27164550187152,"Preprocessor1_Model6",4,1,8986,1115
1,"rmse","standard",0.256736349885745,"Preprocessor1_Model1",4,2,7893,1765
2,"rmse","standard",0.252358596591707,"Preprocessor1_Model2",4,2,7893,1765
3,"rmse","standard",0.255827547926834,"Preprocessor1_Model3",4,2,7893,1765
4,"rmse","standard",0.260432171067327,"Preprocessor1_Model4",4,2,7893,1765
5,"rmse","standard",0.262557394596859,"Preprocessor1_Model5",4,2,7893,1765
6,"rmse","standard",0.265136545499759,"Preprocessor1_Model6",4,2,7893,1765
1,"rmse","standard",0.39160643135374,"Preprocessor1_Model1",4,3,4464,5463
2,"rmse","standard",0.336337248328753,"Preprocessor1_Model2",4,3,4464,5463
3,"rmse","standard",0.333980761150725,"Preprocessor1_Model3",4,3,4464,5463
4,"rmse","standard",0.342738108569164,"Preprocessor1_Model4",4,3,4464,5463
5,"rmse","standard",0.367860685597986,"Preprocessor1_Model5",4,3,4464,5463
6,"rmse","standard",0.39575877651027,"Preprocessor1_Model6",4,3,4464,5463
1,"rmse","standard",0.309605115036509,"Preprocessor1_Model1",4,4,8763,1263
2,"rmse","standard",0.26899178960945,"Preprocessor1_Model2",4,4,8763,1263
3,"rmse","standard",0.258693388646419,"Preprocessor1_Model3",4,4,8763,1263
4,"rmse","standard",0.256183066993431,"Preprocessor1_Model4",4,4,8763,1263
5,"rmse","standard",0.255299156766662,"Preprocessor1_Model5",4,4,8763,1263
6,"rmse","standard",0.256880412969171,"Preprocessor1_Model6",4,4,8763,1263
1,"rmse","standard",0.304678710419779,"Preprocessor1_Model1",4,5,9525,495
2,"rmse","standard",0.279079646628879,"Preprocessor1_Model2",4,5,9525,495
3,"rmse","standard",0.276153393863794,"Preprocessor1_Model3",4,5,9525,495
4,"rmse","standard",0.276677871247768,"Preprocessor1_Model4",4,5,9525,495
5,"rmse","standard",0.278424034613241,"Preprocessor1_Model5",4,5,9525,495
6,"rmse","standard",0.279535064171267,"Preprocessor1_Model6",4,5,9525,495
1,"rmse","standard",0.229280424233315,"Preprocessor1_Model1",5,1,8971,8733
2,"rmse","standard",0.220590993941393,"Preprocessor1_Model2",5,1,8971,8733
3,"rmse","standard",0.220633825145843,"Preprocessor1_Model3",5,1,8971,8733
4,"rmse","standard",0.221891100442223,"Preprocessor1_Model4",5,1,8971,8733
5,"rmse","standard",0.223097864844586,"Preprocessor1_Model5",5,1,8971,8733
6,"rmse","standard",0.223979067488164,"Preprocessor1_Model6",5,1,8971,8733
1,"rmse","standard",0.272944218311961,"Preprocessor1_Model1",5,2,15716,1678
2,"rmse","standard",0.254704937704043,"Preprocessor1_Model2",5,2,15716,1678
3,"rmse","standard",0.255678946291582,"Preprocessor1_Model3",5,2,15716,1678
4,"rmse","standard",0.257151774198122,"Preprocessor1_Model4",5,2,15716,1678
5,"rmse","standard",0.258552205147806,"Preprocessor1_Model5",5,2,15716,1678
6,"rmse","standard",0.260523754884871,"Preprocessor1_Model6",5,2,15716,1678
1,"rmse","standard",0.233230807058539,"Preprocessor1_Model1",5,3,12825,4878
2,"rmse","standard",0.226378834629842,"Preprocessor1_Model2",5,3,12825,4878
3,"rmse","standard",0.227297743234638,"Preprocessor1_Model3",5,3,12825,4878
4,"rmse","standard",0.228524503655643,"Preprocessor1_Model4",5,3,12825,4878
5,"rmse","standard",0.230133154975636,"Preprocessor1_Model5",5,3,12825,4878
6,"rmse","standard",0.231775560224583,"Preprocessor1_Model6",5,3,12825,4878
1,"rmse","standard",0.270902049556367,"Preprocessor1_Model1",5,4,15486,2047
2,"rmse","standard",0.262283248702559,"Preprocessor1_Model2",5,4,15486,2047
3,"rmse","standard",0.261917240510302,"Preprocessor1_Model3",5,4,15486,2047
4,"rmse","standard",0.262529659447299,"Preprocessor1_Model4",5,4,15486,2047
5,"rmse","standard",0.264501227430726,"Preprocessor1_Model5",5,4,15486,2047
6,"rmse","standard",0.265622851548845,"Preprocessor1_Model6",5,4,15486,2047
1,"rmse","standard",0.308719497047637,"Preprocessor1_Model1",5,5,17300,479
2,"rmse","standard",0.266720451749654,"Preprocessor1_Model2",5,5,17300,479
3,"rmse","standard",0.259169412344863,"Preprocessor1_Model3",5,5,17300,479
4,"rmse","standard",0.257476503302768,"Preprocessor1_Model4",5,5,17300,479
5,"rmse","standard",0.256121776732479,"Preprocessor1_Model5",5,5,17300,479
6,"rmse","standard",0.256802668812691,"Preprocessor1_Model6",5,5,17300,479
