"model","mtry","mean_rmse","SEM","train_rmse","train_R2","test_rmse","test_R2"
"spatial_lag20",5,0.342938399193225,0.0175870148601721,0.0891623545727354,0.977831699226958,0.316994030494706,0.639263647761076
"spatial_lag20",5,0.34604382246297,0.0292345914461713,0.0949102384514634,0.978090769343378,0.316525523676296,0.639677419294222
"spatial_lag20",6,0.348097012565153,0.0075620463587151,0.0886933361153725,0.977256783831748,0.294636924324154,0.563209448463527
"spatial_lag20",6,0.337289668555431,0.0294971008541195,0.0945962153601553,0.977482589630081,0.320014162247287,0.581886142641391
"spatial_lag20",5,0.298723680171761,0.00537751883474812,0.0879791111443457,0.975674215789315,0.358816360271283,0.56500604602601
