"mtry",".metric",".estimator",".estimate",".config","cluster","fold","train_n","test_n"
6,"rmse","standard",0.33051606130084,"Preprocessor1_Model6",3,3,13214,3304
1,"rmse","standard",0.325563255114691,"Preprocessor1_Model1",3,4,13215,3303
2,"rmse","standard",0.317761853110912,"Preprocessor1_Model2",3,4,13215,3303
3,"rmse","standard",0.317436356935971,"Preprocessor1_Model3",3,4,13215,3303
4,"rmse","standard",0.319034368111382,"Preprocessor1_Model4",3,4,13215,3303
5,"rmse","standard",0.320474517214738,"Preprocessor1_Model5",3,4,13215,3303
6,"rmse","standard",0.321627861182676,"Preprocessor1_Model6",3,4,13215,3303
1,"rmse","standard",0.332301665959677,"Preprocessor1_Model1",3,5,13215,3303
2,"rmse","standard",0.32184902909928,"Preprocessor1_Model2",3,5,13215,3303
3,"rmse","standard",0.322402626904396,"Preprocessor1_Model3",3,5,13215,3303
4,"rmse","standard",0.323717471876777,"Preprocessor1_Model4",3,5,13215,3303
5,"rmse","standard",0.325275654576907,"Preprocessor1_Model5",3,5,13215,3303
6,"rmse","standard",0.327180718211959,"Preprocessor1_Model6",3,5,13215,3303
1,"rmse","standard",0.340974318469498,"Preprocessor1_Model1",4,1,8080,2021
2,"rmse","standard",0.331839625382856,"Preprocessor1_Model2",4,1,8080,2021
3,"rmse","standard",0.332539493795123,"Preprocessor1_Model3",4,1,8080,2021
4,"rmse","standard",0.333043762487073,"Preprocessor1_Model4",4,1,8080,2021
5,"rmse","standard",0.334550339411206,"Preprocessor1_Model5",4,1,8080,2021
6,"rmse","standard",0.335936325096922,"Preprocessor1_Model6",4,1,8080,2021
1,"rmse","standard",0.334416707540322,"Preprocessor1_Model1",4,2,8081,2020
2,"rmse","standard",0.322866047921038,"Preprocessor1_Model2",4,2,8081,2020
3,"rmse","standard",0.323222959994304,"Preprocessor1_Model3",4,2,8081,2020
4,"rmse","standard",0.325262505338257,"Preprocessor1_Model4",4,2,8081,2020
5,"rmse","standard",0.326734538083902,"Preprocessor1_Model5",4,2,8081,2020
6,"rmse","standard",0.328381465140497,"Preprocessor1_Model6",4,2,8081,2020
1,"rmse","standard",0.35315801610187,"Preprocessor1_Model1",4,3,8081,2020
2,"rmse","standard",0.344703449763516,"Preprocessor1_Model2",4,3,8081,2020
3,"rmse","standard",0.343611923729155,"Preprocessor1_Model3",4,3,8081,2020
4,"rmse","standard",0.345130492361454,"Preprocessor1_Model4",4,3,8081,2020
5,"rmse","standard",0.345989657650336,"Preprocessor1_Model5",4,3,8081,2020
6,"rmse","standard",0.347002729317612,"Preprocessor1_Model6",4,3,8081,2020
1,"rmse","standard",0.35630434755205,"Preprocessor1_Model1",4,4,8081,2020
2,"rmse","standard",0.346038099647176,"Preprocessor1_Model2",4,4,8081,2020
3,"rmse","standard",0.345516790862675,"Preprocessor1_Model3",4,4,8081,2020
4,"rmse","standard",0.346768537966252,"Preprocessor1_Model4",4,4,8081,2020
5,"rmse","standard",0.34825005776444,"Preprocessor1_Model5",4,4,8081,2020
6,"rmse","standard",0.349154850877254,"Preprocessor1_Model6",4,4,8081,2020
1,"rmse","standard",0.345593200823948,"Preprocessor1_Model1",4,5,8081,2020
2,"rmse","standard",0.333841662511453,"Preprocessor1_Model2",4,5,8081,2020
3,"rmse","standard",0.333137073709584,"Preprocessor1_Model3",4,5,8081,2020
4,"rmse","standard",0.333746733016282,"Preprocessor1_Model4",4,5,8081,2020
5,"rmse","standard",0.334375486855249,"Preprocessor1_Model5",4,5,8081,2020
6,"rmse","standard",0.335543286040399,"Preprocessor1_Model6",4,5,8081,2020
1,"rmse","standard",0.308156120649612,"Preprocessor1_Model1",5,1,14252,3563
2,"rmse","standard",0.29985631611225,"Preprocessor1_Model2",5,1,14252,3563
3,"rmse","standard",0.299922802238513,"Preprocessor1_Model3",5,1,14252,3563
4,"rmse","standard",0.301665437869858,"Preprocessor1_Model4",5,1,14252,3563
5,"rmse","standard",0.302524664170179,"Preprocessor1_Model5",5,1,14252,3563
6,"rmse","standard",0.303560647972638,"Preprocessor1_Model6",5,1,14252,3563
1,"rmse","standard",0.312808034635093,"Preprocessor1_Model1",5,2,14252,3563
2,"rmse","standard",0.30505836617893,"Preprocessor1_Model2",5,2,14252,3563
3,"rmse","standard",0.305819602527727,"Preprocessor1_Model3",5,2,14252,3563
4,"rmse","standard",0.307185127924605,"Preprocessor1_Model4",5,2,14252,3563
5,"rmse","standard",0.308165700991687,"Preprocessor1_Model5",5,2,14252,3563
6,"rmse","standard",0.309549478941517,"Preprocessor1_Model6",5,2,14252,3563
1,"rmse","standard",0.313013303611693,"Preprocessor1_Model1",5,3,14252,3563
2,"rmse","standard",0.303164711678244,"Preprocessor1_Model2",5,3,14252,3563
3,"rmse","standard",0.303097740981284,"Preprocessor1_Model3",5,3,14252,3563
4,"rmse","standard",0.30389737563363,"Preprocessor1_Model4",5,3,14252,3563
5,"rmse","standard",0.304799170219773,"Preprocessor1_Model5",5,3,14252,3563
6,"rmse","standard",0.305389086810568,"Preprocessor1_Model6",5,3,14252,3563
1,"rmse","standard",0.315853179187181,"Preprocessor1_Model1",5,4,14252,3563
2,"rmse","standard",0.307415075045999,"Preprocessor1_Model2",5,4,14252,3563
3,"rmse","standard",0.307566273720354,"Preprocessor1_Model3",5,4,14252,3563
4,"rmse","standard",0.308727085879828,"Preprocessor1_Model4",5,4,14252,3563
5,"rmse","standard",0.309898475884053,"Preprocessor1_Model5",5,4,14252,3563
6,"rmse","standard",0.311359280208166,"Preprocessor1_Model6",5,4,14252,3563
1,"rmse","standard",0.311709225418614,"Preprocessor1_Model1",5,5,14252,3563
2,"rmse","standard",0.304505794451842,"Preprocessor1_Model2",5,5,14252,3563
3,"rmse","standard",0.304655339304571,"Preprocessor1_Model3",5,5,14252,3563
4,"rmse","standard",0.306219447039197,"Preprocessor1_Model4",5,5,14252,3563
5,"rmse","standard",0.307353644533544,"Preprocessor1_Model5",5,5,14252,3563
6,"rmse","standard",0.309315071341758,"Preprocessor1_Model6",5,5,14252,3563
