alcohol_admissions,air_pollution,asthma,ave_wk_earn,CHD,COPD,depression,hypertension,loneliness,obese,five_a_day,pop_density,smoking,stroke,crime,qual_none,qual_L1,qual_L2,qual_L3,qual_L4,qual_other,SEC_L1toL6,SEC_L7toL9,SEC_L10toL13,SEC_L14,SEC_L15,age45orOver,disabled,ethnicityWhite,male,good_health,facilities_per1000,active
0.1678376837308566,-0.9252951086174467,-0.08473467434395697,-0.7275360543848254,-0.2769005439751108,0.16015490171363897,-0.47665144060797565,-0.29670244235038,0.9612526889390302,1.0118460271224858,-1.3286404706799655,-0.1502030113904642,0.7929645019267687,-0.014720389371091101,0.8797141323338878,0.41080343747326614,0.6566676457420542,0.9063502993872636,0.5972918649181546,-0.8826412554636762,-0.14503710736921194,-0.7476369314476078,-0.8883401132853573,0.8931511138393498,0.4137865692498525,0.38018542326393817,-0.42192944064988563,0.6946916342403154,-0.11460861039474476,0.4136923491233057,-0.6349399752721337,-0.43773083096683046,-0.6398889270426541
-1.4130625370134393,-0.4407727574208066,0.2603752059499804,0.36451917267488043,0.9025778404491555,0.3931662257942767,-0.17964185929296764,0.6123689060155953,0.03109515959524617,0.8269360894317083,0.5878875232375073,-1.3133685690639874,-0.9678712697225221,0.4263063909796139,-1.940595187227664,-0.36355871323187194,0.049484929847776665,0.7389449040146585,1.5775896807332923,-0.14909137638175937,0.5800374786687275,0.3778700853608916,0.7649727964562971,0.06016540330141707,-0.6324836543350929,-0.6793654192181775,0.769935672903379,0.3875590865579874,1.1071622956046567,0.048881812060933186,-0.11290569203591705,0.08470859553368774,-0.5476298227902354
0.350524477580944,-1.3095155682492012,0.3207158704388261,-0.9256242132385062,0.37431986924162164,0.6652343087652065,1.1158286308365828,-0.4557890176887886,0.36590238239880574,-0.7325176621856782,0.5194169326021034,-0.801558096163127,-0.013652350201242766,0.40612138734152853,0.21399024843591957,-0.4425850056520745,-0.6800029142769277,-0.6842003259957817,2.9478802828152575,0.19671984492208627,-0.07484933655975866,-0.45662749174222944,-0.6492788373726547,0.13317446472150635,-0.026078920794436185,1.7318249731766557,-0.13766542364727863,0.851069362182089,0.49211187258115485,-0.061602279437150194,-0.4400096978035797,0.2522121308266465,1.6364632574711282
0.1969720161042372,-0.9788437790084806,0.29648143841047275,-0.3252144425813374,0.37431986924162164,0.0013343108901013687,0.3157132728303598,0.28217003044774747,0.1967799376853945,-0.3016182300274621,-0.24710284949763953,0.1832197289930998,-0.7438240130070243,0.045034729546905156,1.2233475390695014,-0.5316841189254315,-0.2004266198649832,0.09456172753892214,1.0168652848339899,0.0911945332185146,0.9943116122275851,0.3598226638715282,0.4731885389100111,0.021947828087051254,-0.43373143279759324,-0.491285479491825,0.5050838133465343,0.2529660955750509,0.8262754590207148,-0.10887482472011621,-0.03647584781817373,0.49791886861586493,0.32035889272742646
1.096334010327891,-0.3649948929734918,1.476358069513964,-1.03420742608406,0.9991640515982739,1.1167674420551432,-0.22234432820095357,1.4050115722231658,-0.9994062695205491,1.150566072975961,-0.7302063619063989,0.5356428968661613,0.6818524214589281,0.7917732634426599,0.8217968324010368,0.6440910806298845,0.6897757051856596,0.9977737151137096,0.5744760307790447,-0.6049940731854824,0.4843360905766179,-0.5572253130734702,-0.27649065380323123,1.2521660747635883,0.4280179100608121,-0.9290185209588994,0.5099297503804587,1.7135139807891244,0.8369818351250516,0.2547412865628163,-1.7484910484462908,0.06778679516704428,0.38625825290772775
-0.8649755495281073,-0.6243532809493559,0.9287491300715184,-0.12463205513318543,0.057927311957474505,0.42378824602141446,-0.9712710100867465,0.20371921116128025,-0.9821853174006185,0.5538504113250029,0.9207980093560427,-1.0997046345917825,0.3645026769999714,-0.11403162730548615,-0.6576772565615177,0.7782542256463817,0.5501361804968051,0.06256761902227147,-0.3557624410245882,-0.3780083286044771,0.9540009985345125,0.009566023830884663,0.5258711180982726,0.5097647212939422,-0.7226625996238862,-0.9558835209139435,-0.08609687193572488,-0.3957531176495734,0.3164566807838569,1.7858515439880769,0.3542831551029596,1.0174574775646734,0.2958819875176017
-0.6576627390424967,0.872468127134771,-1.2247883989886172,0.9834620095842266,-1.775166949243047,-1.4211085124280156,0.48729070663752205,-1.2086222390605452,-0.26780191134262127,1.181126161511333,-0.3736792335762178,1.2081887000506726,-0.21076873661497392,-1.5922116362605998,0.8903745200078678,-0.5636594733234122,-0.5410594833635596,-1.5221638076261113,-0.1568413398035592,0.9034378487533336,-0.8992352733716364,0.3631074241851699,-1.3097174107160154,-0.49232125045003616,0.09202915268240734,1.495325399124885,-1.6811770859950343,-1.249516526067473,-1.5443752184945747,1.4108286654124111,1.1871596842289065,-0.7675689897986374,-0.27085251003297683
-0.275788491497356,-0.26740910185925093,0.8740699247958692,-0.6030243522616462,0.0709726826877383,0.14440258109102294,1.5167938631532039,-0.12981432416280828,-0.44735193624907915,-0.6511860908187395,-0.2103815402104487,0.25201016760321515,0.6754505692865908,-0.17344723662928793,1.1928812999966623,0.5853807617311272,-0.27890066023268884,-0.5932211420893169,-0.0066088212486921675,-0.30178010277922623,0.204034585194343,-0.572258508826936,-0.6128112062776645,0.06198722226490734,1.0478448631895056,0.877880492441029,-0.4497006861197281,-0.022560593194893966,-1.259518838364227,0.08049538635965958,-0.31812327245278926,-0.61930856785299,0.05487861314393395
0.41092936403134656,2.6318442201205947,-2.2991750404083238,2.2921867170374135,-2.0687716298580683,-2.1272597929103494,-1.444098892004423,-2.4113103851266704,0.16726843932447624,-1.7392039712548495,0.03383917171138887,2.0551648257954316,-0.44376604240698236,-2.082123533374539,1.0603430421221784,-1.0971589004934303,-2.2048070377678917,-2.08194402310403,-1.6804443578868762,2.2008547453667844,-1.7344017541309604,1.7542846940395111,-1.771582421555145,-1.9150498497079573,1.6105197704855712,1.7063419078760984,-1.3963751714337969,-1.2706818835151776,-1.8386643352313408,-0.8433997160852683,1.0337532193723153,-0.8050722892563251,0.5820734945863312
1.5313714135747363,-0.893137818888,1.1103166580985446,-1.7438742148832787,1.0962723173457767,0.724657061116736,1.6001652277658878,0.3404740741987059,0.4051320930665859,0.1998138860246277,-1.1098151107842271,0.2731262966766169,1.6140239988367016,0.28528239571835473,1.1597741789839493,1.0487919443335172,0.10231876077446866,-0.12256972804471254,0.06603970296825837,-1.0679618015716132,0.9238860862459566,-1.4683831672954983,-0.5844473747953193,0.9386845748524408,1.2991917410123954,0.32831951810345844,-0.37494912627909305,1.046314195773221,-0.649981383648833,0.39777383645175385,-1.1815779406254268,-0.4917831347396289,-1.3327736283669482
-1.2511327378246893,0.5084158710578763,-0.3301599673864044,0.8303679472855945,-0.3781943220046358,-1.1350028645618575,-0.4421685643920089,-0.3273040268777507,-0.993659370265021,-0.9924643466502256,-0.17378383568651817,-0.5763419561593421,-0.9394480061356908,-0.46853087689770023,-0.9815114804144109,-1.154232187948108,-0.7318245868780294,-0.5240211596895304,-0.7053924548543042,0.9097597482155826,-0.9221775400097837,1.1111694606556335,0.5056085512924603,-1.2171488641440136,-0.9295138790103972,0.045047760057648246,-0.08153273666586287,-1.3698554713217546,-0.8646433439631293,-0.1246219739277676,1.421407674889418,0.9249869276281081,1.0678459210582545
-0.7080053033268794,-1.2137530455942531,0.23646750020030918,-0.7171313717521058,1.7757438559471774,1.1167674420551432,-0.7728357284100972,2.6318407831784594,0.2887281729765833,-0.09676456277833982,1.1661349341119291,-1.0244921508692717,-0.37265266758468196,2.1843287915517173,-0.8183385915129598,0.4494501142305329,1.0207062352569807,0.9467411970747442,0.05484979232199502,-0.03630677053312169,0.7945585274337105,0.3516041103517753,2.6252995837733843,-0.4817285264524025,0.2148395357304338,-1.2307340857965952,2.32724923843675,1.2945283614379322,0.8554113490244185,-2.2783738840783143,-1.1400019293218702,0.6900216653683093,0.9737039779435406
